X,Y,id,
956683.45469505363,1954363.3497337992,37
956683.03184047807,1954362.2173990372,37
956683.03184047807,1954362.2173990372,38
956682.72054406651,1954361.3863601813,38
956682.72054406651,1954361.3863601813,39
956683.57713569805,1954355.9068465948,39
956683.57713569805,1954355.9068465948,40
956683.68152772659,1954355.2345419461,40
956683.68152772659,1954355.2345419461,41
956683.88940766803,1954353.9079307669,41
956683.88940766803,1954353.9079307669,42
956684.49366555386,1954350.0431574227,42
956684.49366555386,1954350.0431574227,43
956685.39569477702,1954344.2725107018,43
956685.39569477702,1954344.2725107018,44
956685.43340074422,1954344.0314000275,44
956685.43340074422,1954344.0314000275,45
956685.72729038121,1954342.1475390852,45
956685.72729038121,1954342.1475390852,46
956687.07698661904,1954340.3010590784,46
956687.07698661904,1954340.3010590784,47
956687.7439784013,1954336.5788997659,47
956687.7439784013,1954336.5788997659,48
956688.10028589773,1954334.5897465481,48
956688.10028589773,1954334.5897465481,49
956688.23911226389,1954333.8132977514,49
956688.23911226389,1954333.8132977514,50
956688.84395448002,1954330.4353406276,50
956700.57304673351,1954420.555617254,51
956699.66911731323,1954427.8517077628,51
956699.66911731323,1954427.8517077628,52
956698.98946077609,1954433.3312819386,52
956698.98946077609,1954433.3312819386,53
956698.95961447316,1954433.9232206547,53
956698.95961447316,1954433.9232206547,54
956698.40021697572,1954437.764764454,54
956698.40021697572,1954437.764764454,55
956697.69515288912,1954442.6007124626,55
956697.69515288912,1954442.6007124626,56
956696.95926868962,1954447.6567424082,56
956696.95926868962,1954447.6567424082,57
956695.81442357681,1954455.5169026067,57
956695.81442357681,1954455.5169026067,58
956695.34180725878,1954458.7582085284,58
956577.99332807818,1954364.7620987112,59
956579.58243850607,1954360.3732908485,59
956579.58243850607,1954360.3732908485,60
956581.52128279372,1954355.0169853179,60
956581.52128279372,1954355.0169853179,61
956583.7448527849,1954348.8754596105,61
956740.51118045277,1954512.2981875706,62
956742.80266259459,1954508.3848116042,62
956742.80266259459,1954508.3848116042,63
956743.02654585405,1954508.0017651941,63
956743.02654585405,1954508.0017651941,64
956745.54778259387,1954502.7603256775,64
956745.54778259387,1954502.7603256775,65
956746.43875106797,1954500.5564136868,65
956746.43875106797,1954500.5564136868,66
956746.94887626858,1954499.2971729054,66
956746.94887626858,1954499.2971729054,67
956749.14916388365,1954493.8545120913,67
956749.14916388365,1954493.8545120913,68
956750.28932778351,1954491.8931870544,68
956750.28932778351,1954491.8931870544,69
956751.22245840426,1954490.2878290138,69
956751.22245840426,1954490.2878290138,70
956752.97282204765,1954487.276654165,70
956752.97282204765,1954487.276654165,71
956754.82356104779,1954483.7781273767,71
956754.82356104779,1954483.7781273767,72
956756.02313563402,1954481.5215965498,72
956756.02313563402,1954481.5215965498,73
956758.19860314915,1954477.4295661335,73
956758.19860314915,1954477.4295661335,74
956760.71453284426,1954472.6949667784,74
956760.71453284426,1954472.6949667784,75
956763.83124681062,1954466.831596951,75
956763.83124681062,1954466.831596951,76
956765.40692971298,1954463.8683317925,76
956765.40692971298,1954463.8683317925,77
956770.09832704195,1954455.0417022002,77
956770.09832704195,1954455.0417022002,78
956773.03392314003,1954449.5201671293,78
956773.03392314003,1954449.5201671293,79
956773.21306841029,1954449.1833411029,79
956773.21306841029,1954449.1833411029,80
956774.1632210894,1954447.3949607317,80
956774.1632210894,1954447.3949607317,81
956776.25277836411,1954443.1254524749,81
956825.12519659894,1954096.2637964652,82
956822.30472891766,1954096.1668053877,82
956822.30472891766,1954096.1668053877,83
956812.31460745807,1954095.8219675918,83
956812.31460745807,1954095.8219675918,84
956810.54794168251,1954095.7613687194,84
956551.27612067468,1954142.8452835686,85
956552.54041387769,1954139.4098465631,85
956552.54041387769,1954139.4098465631,86
956552.60660736077,1954139.2625498183,86
956552.60660736077,1954139.2625498183,87
956555.03980458691,1954133.8186527216,87
956555.03980458691,1954133.8186527216,88
956557.357420302,1954130.5175741117,88
956557.357420302,1954130.5175741117,89
956559.6532039399,1954127.2466002514,89
956559.6532039399,1954127.2466002514,90
956562.28083876614,1954125.2893772109,90
956562.28083876614,1954125.2893772109,91
956564.4643914667,1954123.6623891375,91
956564.4643914667,1954123.6623891375,92
956564.53209910309,1954123.6120483761,92
956564.53209910309,1954123.6120483761,93
956569.88610601169,1954120.9736046875,93
956569.88610601169,1954120.9736046875,94
956573.42353980767,1954119.2304724103,94
956573.42353980767,1954119.2304724103,95
956577.15838004451,1954117.389328544,95
956577.15838004451,1954117.389328544,96
956577.96197901503,1954116.9932094885,96
956577.96197901503,1954116.9932094885,97
956581.85179748735,1954115.3471705094,97
956581.85179748735,1954115.3471705094,98
956582.50708185602,1954115.0697947482,98
956582.50708185602,1954115.0697947482,99
956591.71297595801,1954111.1723699453,99
956591.71297595801,1954111.1723699453,100
956593.95012108854,1954110.225844926,100
956593.95012108854,1954110.225844926,101
956600.91787568852,1954107.2759501263,101
956600.91787568852,1954107.2759501263,102
956607.24631298799,1954104.5983482422,102
956607.24631298799,1954104.5983482422,103
956610.24346182961,1954103.3289084877,103
956529.77398534364,1954092.90596151,104
956533.27259170718,1954091.3809544493,104
956533.27259170718,1954091.3809544493,105
956539.96463199914,1954088.4655104848,105
956539.96463199914,1954088.4655104848,106
956542.46635857574,1954087.4586033027,106
956542.46635857574,1954087.4586033027,107
956546.30872685439,1954085.9127790972,107
956637.20413111709,1953646.8232164392,108
956636.22699880158,1953646.9183679135,108
956636.22699880158,1953646.9183679135,109
956635.79538337479,1953646.960643312,109
956635.79538337479,1953646.960643312,110
956632.10202929738,1953646.070578624,110
956632.10202929738,1953646.070578624,111
956629.37165643007,1953644.8675184222,111
956629.37165643007,1953644.8675184222,112
956628.22439768841,1953644.3617959647,112
956628.22439768841,1953644.3617959647,113
956626.84642451559,1953643.7053541143,113
956626.84642451559,1953643.7053541143,114
956625.31812930724,1953642.977736616,114
956605.13959607261,1954381.7786653459,115
956606.95145064313,1954377.5456172365,115
956606.95145064313,1954377.5456172365,116
956609.18195315951,1954372.3337098395,116
956609.18195315951,1954372.3337098395,117
956613.0929707773,1954363.1923390194,117
956501.09581188427,1954372.8533419371,118
956498.47631285922,1954362.9699155372,118
956498.47631285922,1954362.9699155372,119
956495.914963566,1954353.3070985251,119
956495.914963566,1954353.3070985251,120
956493.5667907825,1954344.4458523318,120
956493.5667907825,1954344.4458523318,121
956493.35461927415,1954343.6452757488,121
956493.35461927415,1954343.6452757488,122
956493.2546584449,1954343.2689460514,122
956493.2546584449,1954343.2689460514,123
956491.53486707795,1954336.2186919146,123
956491.53486707795,1954336.2186919146,124
956491.28451144975,1954335.1924017817,124
956491.28451144975,1954335.1924017817,125
956490.9779523419,1954333.9354955854,125
956490.9779523419,1954333.9354955854,126
956488.60927170631,1954324.2236737304,126
956488.60927170631,1954324.2236737304,127
956488.05542475882,1954321.9534562838,127
956488.05542475882,1954321.9534562838,128
956487.36873855756,1954319.1391459221,128
956653.21137231716,1954353.4519678177,129
956649.71747859218,1954352.2859494737,129
956649.71747859218,1954352.2859494737,130
956640.23619698931,1954349.1214595234,130
956640.23619698931,1954349.1214595234,131
956635.88209703763,1954347.6681145597,131
956635.88209703763,1954347.6681145597,132
956634.56324608112,1954347.2272798682,132
956634.56324608112,1954347.2272798682,133
956630.68612621806,1954346.1802518331,133
956630.68612621806,1954346.1802518331,134
956627.82708581351,1954345.407717,134
956627.82708581351,1954345.407717,135
956621.03586257366,1954343.5724522588,135
956621.03586257366,1954343.5724522588,136
956619.22193329292,1954343.0822642033,136
956619.22193329292,1954343.0822642033,137
956618.82952211879,1954342.9773864099,137
956618.82952211879,1954342.9773864099,138
956614.82225779176,1954341.8940627365,138
956614.82225779176,1954341.8940627365,139
956611.94910622353,1954341.0996109296,139
956611.94910622353,1954341.0996109296,140
956611.39149564924,1954340.9456283893,140
956611.39149564924,1954340.9456283893,141
956607.5282587019,1954339.8775344158,141
956607.5282587019,1954339.8775344158,142
956605.75531303976,1954339.3871288449,142
956605.75531303976,1954339.3871288449,143
956601.75692836265,1954338.2817661823,143
956601.75692836265,1954338.2817661823,144
956592.12236098165,1954335.6179039211,144
956592.12236098165,1954335.6179039211,145
956588.18203798367,1954334.5282271563,145
956588.18203798367,1954334.5282271563,146
956587.65345826373,1954334.3820875729,146
956587.65345826373,1954334.3820875729,147
956582.48778820527,1954332.9530420015,147
956582.48778820527,1954332.9530420015,148
956577.38519377331,1954331.5426546268,148
956577.38519377331,1954331.5426546268,149
956574.59813509684,1954330.7717369618,149
956574.59813509684,1954330.7717369618,150
956572.84244252509,1954330.3302216213,150
956572.84244252509,1954330.3302216213,151
956566.88370156812,1954328.8324118657,151
956566.88370156812,1954328.8324118657,152
956563.78671881661,1954328.0541422674,152
956650.7082813076,1954283.3772660617,153
956651.09480276518,1954281.6188667358,153
956651.09480276518,1954281.6188667358,154
956652.00644169515,1954277.4705666902,154
956652.00644169515,1954277.4705666902,155
956653.13828781468,1954272.2464969058,155
956619.08938756061,1954274.5943860463,156
956619.63261297811,1954272.7911713785,156
956619.63261297811,1954272.7911713785,157
956622.3496760577,1954263.7630975465,157
956626.78361498064,1954230.7208218444,158
956627.25573484087,1954228.1392735725,158
956627.25573484087,1954228.1392735725,159
956629.05186748877,1954218.3063876799,159
956629.05186748877,1954218.3063876799,160
956630.72850268835,1954209.1248944504,160
956630.72850268835,1954209.1248944504,161
956630.84799493547,1954208.4725022253,161
956630.84799493547,1954208.4725022253,162
956631.14815599844,1954206.8285188943,162
956631.14815599844,1954206.8285188943,163
956632.01172591338,1954202.0986898548,163
956632.01172591338,1954202.0986898548,164
956631.74946445273,1954202.0311072238,164
956631.74946445273,1954202.0311072238,165
956628.60731431586,1954201.218089941,165
956628.60731431586,1954201.218089941,166
956621.3260216777,1954199.3354433933,166
956621.3260216777,1954199.3354433933,167
956622.75977727317,1954197.3175808138,167
956622.75977727317,1954197.3175808138,168
956624.33244258258,1954195.1040534223,168
956624.33244258258,1954195.1040534223,169
956625.1857549682,1954193.9039687868,169
956625.1857549682,1954193.9039687868,170
956625.89618044754,1954192.9035685947,170
956625.89618044754,1954192.9035685947,171
956628.5493692595,1954189.1688695503,171
956628.5493692595,1954189.1688695503,172
956631.52304737677,1954184.9836363418,172
956631.52304737677,1954184.9836363418,173
956631.86956873047,1954184.540961042,173
956631.86956873047,1954184.540961042,174
956633.24967776099,1954182.7742900786,174
956633.24967776099,1954182.7742900786,175
956634.51659616793,1954181.1521663722,175
956634.51659616793,1954181.1521663722,176
956639.50684200448,1954174.7660446393,176
956639.50684200448,1954174.7660446393,177
956641.49161809532,1954172.2254509276,177
956684.83329025353,1954002.2684499545,178
956686.5811359511,1954002.1732067685,178
956686.5811359511,1954002.1732067685,179
956687.47154690721,1954002.1244980511,179
956687.47154690721,1954002.1244980511,180
956689.22010576108,1954001.9752711207,180
956689.22010576108,1954001.9752711207,181
956692.41825706244,1954001.5680408766,181
956692.41825706244,1954001.5680408766,182
956696.00300336315,1954001.1115843263,182
956696.00300336315,1954001.1115843263,183
956696.5104664067,1954001.0459148095,183
956696.5104664067,1954001.0459148095,184
956697.65127324022,1954000.9009125996,184
956509.68209689436,1953876.7748102832,185
956511.96114906238,1953876.001998838,185
956511.96114906238,1953876.001998838,186
956515.22006961738,1953874.8961094185,186
956515.22006961738,1953874.8961094185,187
956516.3571217577,1953874.4202500195,187
956516.3571217577,1953874.4202500195,188
956517.26341696596,1953873.7856744681,188
956517.26341696596,1953873.7856744681,189
956520.27162063844,1953870.8318016215,189
956520.27162063844,1953870.8318016215,190
956521.01347735967,1953870.103133895,190
956521.01347735967,1953870.103133895,191
956521.1517005146,1953869.9664508614,191
956666.31156076421,1953687.5585888487,192
956664.03409927979,1953685.8053288867,192
956664.03409927979,1953685.8053288867,193
956661.66228810837,1953683.9795966479,193
956661.66228810837,1953683.9795966479,194
956659.71340888506,1953682.1706131664,194
956659.71340888506,1953682.1706131664,195
956658.04651213088,1953680.0012666127,195
956658.04651213088,1953680.0012666127,196
956657.06611158978,1953678.7269437797,196
956657.06611158978,1953678.7269437797,197
956654.24869362731,1953675.0602601857,197
956654.24869362731,1953675.0602601857,198
956654.22755349206,1953675.03238275,198
956654.22755349206,1953675.03238275,199
956651.67733418383,1953671.6101900442,199
956651.67733418383,1953671.6101900442,200
956651.26756344864,1953671.0595695567,200
956651.26756344864,1953671.0595695567,201
956651.03901507077,1953670.7518969381,201
956651.03901507077,1953670.7518969381,202
956649.88824457221,1953669.207578656,202
956649.88824457221,1953669.207578656,203
956647.04853351146,1953665.8608945662,203
956647.04853351146,1953665.8608945662,204
956645.99533714936,1953664.6199457298,204
956645.99533714936,1953664.6199457298,205
956644.98203753273,1953663.5507213764,205
956644.98203753273,1953663.5507213764,206
956644.58295233699,1953663.1299959505,206
956644.58295233699,1953663.1299959505,207
956643.43192768656,1953661.9145569324,207
956643.43192768656,1953661.9145569324,208
956643.16392281291,1953661.5181266924,208
956643.16392281291,1953661.5181266924,209
956641.93069418834,1953659.6933501826,209
956641.93069418834,1953659.6933501826,210
956641.01696126477,1953657.7959046958,210
956641.01696126477,1953657.7959046958,211
956640.29933090718,1953656.3082661571,211
956640.29933090718,1953656.3082661571,212
956639.96982770099,1953655.6252687203,212
956639.96982770099,1953655.6252687203,213
956639.66219328274,1953654.5423036478,213
956639.66219328274,1953654.5423036478,214
956638.97052757419,1953652.1078786822,214
956638.97052757419,1953652.1078786822,215
956638.54370682687,1953650.6047022277,215
956638.54370682687,1953650.6047022277,216
956638.10087412305,1953649.2865421046,216
956638.10087412305,1953649.2865421046,217
956637.74134532618,1953648.2198464519,217
956637.74134532618,1953648.2198464519,218
956637.20413111709,1953646.8232164392,218
956637.20413111709,1953646.8232164392,219
956637.20153211302,1953646.3334120284,219
956637.20153211302,1953646.3334120284,220
956637.80059119861,1953645.0677018908,220
956637.80059119861,1953645.0677018908,221
956640.68119529868,1953638.9776714975,221
956640.68119529868,1953638.9776714975,222
956640.49734211713,1953638.2389216127,222
956640.49734211713,1953638.2389216127,223
956639.43251412059,1953637.254939103,223
956639.43251412059,1953637.254939103,224
956638.50230669603,1953636.7740552796,224
956638.50230669603,1953636.7740552796,225
956636.88446358696,1953635.9369537462,225
956636.88446358696,1953635.9369537462,226
956635.64352061751,1953635.2957788447,226
956635.64352061751,1953635.2957788447,227
956629.77866190881,1953631.8981714612,227
956629.77866190881,1953631.8981714612,228
956629.73554646818,1953631.8734095152,228
956629.73554646818,1953631.8734095152,229
956624.80420691019,1953629.0156464695,229
956624.80420691019,1953629.0156464695,230
956623.74022755574,1953628.191600068,230
956623.74022755574,1953628.191600068,231
956623.03223256336,1953626.6359355804,231
956623.03223256336,1953626.6359355804,232
956622.49777362333,1953625.5701681131,232
956622.49777362333,1953625.5701681131,233
956618.23544374283,1953623.5145561097,233
956618.23544374283,1953623.5145561097,234
956613.49306914932,1953621.2285777237,234
956613.49306914932,1953621.2285777237,235
956611.77631325077,1953620.400997648,235
956611.77631325077,1953620.400997648,236
956608.14957613242,1953618.6898839264,236
956608.14957613242,1953618.6898839264,237
956607.43404707743,1953618.3518075219,237
956509.42276500515,1954313.904005582,238
956506.79205752094,1954314.5287399518,238
956506.79205752094,1954314.5287399518,239
956497.06592243386,1954316.8375184336,239
956497.06592243386,1954316.8375184336,240
956495.58234013768,1954317.1892641259,240
956495.58234013768,1954317.1892641259,241
956487.36873855756,1954319.1391459221,241
956487.36873855756,1954319.1391459221,242
956487.33978195721,1954319.1452973643,242
956487.33978195721,1954319.1452973643,243
956485.81002171652,1954319.4603018507,243
956485.81002171652,1954319.4603018507,244
956482.83338323201,1954320.0738769036,244
956482.83338323201,1954320.0738769036,245
956480.09938786179,1954320.6371824429,245
956480.09938786179,1954320.6371824429,246
956477.55423221248,1954321.1834917574,246
956477.55423221248,1954321.1834917574,247
956475.84580860555,1954321.5494258585,247
956475.84580860555,1954321.5494258585,248
956470.89510793902,1954322.9551871545,248
956470.89510793902,1954322.9551871545,249
956469.76060616609,1954323.1581348293,249
956469.76060616609,1954323.1581348293,250
956469.47855722322,1954323.3175730545,250
956469.47855722322,1954323.3175730545,251
956464.04788413097,1954326.3902641239,251
956531.95924100792,1954212.156114259,252
956533.29321325966,1954206.5930965932,252
956533.29321325966,1954206.5930965932,253
956528.76984723494,1954204.1360218106,253
956528.76984723494,1954204.1360218106,254
956527.57283843879,1954203.4856177839,254
956527.57283843879,1954203.4856177839,255
956526.57633336063,1954202.9441089244,255
956526.57633336063,1954202.9441089244,256
956523.03853513382,1954201.0395969334,256
956523.03853513382,1954201.0395969334,257
956519.97291759274,1954199.3904834669,257
956519.97291759274,1954199.3904834669,258
956511.17003272206,1954194.6529736703,258
956511.17003272206,1954194.6529736703,259
956510.02117981145,1954194.0353018274,259
956510.02117981145,1954194.0353018274,260
956502.36715309042,1954189.9164633879,260
956502.36715309042,1954189.9164633879,261
956502.08845768834,1954189.7659987395,261
956502.08845768834,1954189.7659987395,262
956499.70954545669,1954188.4861026627,262
956499.70954545669,1954188.4861026627,263
956494.11964909348,1954185.4778941202,263
956494.11964909348,1954185.4778941202,264
956493.54844953446,1954185.2120251157,264
956493.54844953446,1954185.2120251157,265
956487.87453426712,1954182.571126305,265
956487.87453426712,1954182.571126305,266
956483.21775498905,1954180.4036521027,266
956712.7495967974,1954114.2876692079,267
956712.11664697062,1954121.5993150079,267
956712.11664697062,1954121.5993150079,268
956712.05964445439,1954127.0575913163,268
956712.05964445439,1954127.0575913163,269
956711.99740355543,1954133.035702456,269
956711.99740355543,1954133.035702456,270
956712.14466721308,1954137.051429902,270
956712.14466721308,1954137.051429902,271
956712.20788630773,1954138.7924479654,271
956712.20788630773,1954138.7924479654,272
956704.00265247212,1954139.681677036,272
956704.00265247212,1954139.681677036,273
956703.56906442088,1954139.7289612745,273
956703.56906442088,1954139.7289612745,274
956698.92046267563,1954140.2324524331,274
956698.92046267563,1954140.2324524331,275
956698.46658747015,1954141.3544454181,275
956698.46658747015,1954141.3544454181,276
956697.10763748898,1954143.3409222718,276
956697.10763748898,1954143.3409222718,277
956695.86234470434,1954143.5754461114,277
956695.86234470434,1954143.5754461114,278
956693.63839262468,1954143.9940970249,278
956693.63839262468,1954143.9940970249,279
956687.7604445531,1954145.0998908726,279
956687.7604445531,1954145.0998908726,280
956686.54226001014,1954145.168332461,280
956686.54226001014,1954145.168332461,281
956686.01161518926,1954145.1981384391,281
956686.01161518926,1954145.1981384391,282
956682.62387540354,1954145.3870528492,282
956682.62387540354,1954145.3870528492,283
956679.85983220977,1954144.8089409578,283
956679.85983220977,1954144.8089409578,284
956677.02974108409,1954144.217184755,284
956677.02974108409,1954144.217184755,285
956676.33704590297,1954143.6610685042,285
956676.33704590297,1954143.6610685042,286
956672.24111608602,1954140.3740327286,286
956672.24111608602,1954140.3740327286,287
956670.18479767826,1954137.9098637931,287
956670.18479767826,1954137.9098637931,288
956669.10230992443,1954136.6120921155,288
956651.52059873857,1954180.2692240626,289
956653.57209873176,1954177.6812937201,289
956653.57209873176,1954177.6812937201,290
956653.63068263885,1954177.6070102893,290
956653.63068263885,1954177.6070102893,291
956658.45656483143,1954171.5176511169,291
956658.45656483143,1954171.5176511169,292
956659.55579726771,1954170.1313301476,292
956659.55579726771,1954170.1313301476,293
956659.78120544506,1954169.8472389623,293
956659.78120544506,1954169.8472389623,294
956659.93114790122,1954169.6585130072,294
956659.93114790122,1954169.6585130072,295
956665.44939485018,1954161.6142039883,295
956665.44939485018,1954161.6142039883,296
956666.18046715437,1954160.5487184143,296
956666.18046715437,1954160.5487184143,297
956666.36945472658,1954160.182850935,297
956666.36945472658,1954160.182850935,298
956667.33416179963,1954158.3114242146,298
956667.33416179963,1954158.3114242146,299
956668.02084023401,1954156.9802729292,299
956668.02084023401,1954156.9802729292,300
956670.82685130124,1954153.2227713307,300
956670.82685130124,1954153.2227713307,301
956675.9415850956,1954146.3721615463,301
956675.9415850956,1954146.3721615463,302
956676.33134326921,1954145.600378911,302
956676.33134326921,1954145.600378911,303
956677.02974108409,1954144.217184755,303
956651.06959934975,1954142.375683174,304
956649.70466182556,1954140.9734496966,304
956649.70466182556,1954140.9734496966,305
956648.15176453232,1954139.377286013,305
956648.15176453232,1954139.377286013,306
956644.25496078713,1954135.3744586934,306
956644.25496078713,1954135.3744586934,307
956643.03281171864,1954133.5656180885,307
956643.03281171864,1954133.5656180885,308
956642.1814280129,1954132.3036062354,308
956642.1814280129,1954132.3036062354,309
956641.96783106111,1954131.9878573488,309
956641.96783106111,1954131.9878573488,310
956641.28163485427,1954130.0192308312,310
956641.28163485427,1954130.0192308312,311
956640.82077682531,1954128.6951688193,311
956640.82077682531,1954128.6951688193,312
956640.63041535043,1954124.0928875559,312
956640.63041535043,1954124.0928875559,313
956640.55702521664,1954122.3189355775,313
956640.55702521664,1954122.3189355775,314
956640.53176470124,1954117.5588364201,314
956640.53176470124,1954117.5588364201,315
956640.52657680458,1954116.5812268059,315
956640.52657680458,1954116.5812268059,316
956640.37148337858,1954114.1039695982,316
956640.37148337858,1954114.1039695982,317
956640.15515015379,1954110.6354054201,317
956640.15515015379,1954110.6354054201,318
956640.18012893689,1954110.2564134826,318
956640.18012893689,1954110.2564134826,319
956640.3677123487,1954107.365490648,319
956640.3677123487,1954107.365490648,320
956640.4696585167,1954105.8555098844,320
956640.4696585167,1954105.8555098844,321
956640.75549115799,1954104.1486260185,321
956640.75549115799,1954104.1486260185,322
956641.12848706148,1954101.9134754969,322
956641.12848706148,1954101.9134754969,323
956641.77727436845,1954099.4699382419,323
956641.77727436845,1954099.4699382419,324
956642.4221269351,1954097.0384174169,324
956642.4221269351,1954097.0384174169,325
956642.52012433042,1954096.668034652,325
956642.52012433042,1954096.668034652,326
956643.10808218783,1954094.4407400652,326
956643.10808218783,1954094.4407400652,327
956643.35307568056,1954093.5147831533,327
956643.35307568056,1954093.5147831533,328
956643.67573911778,1954091.4018544764,328
956643.67573911778,1954091.4018544764,329
956643.69892324484,1954091.2497878433,329
956643.69892324484,1954091.2497878433,330
956644.58190866245,1954085.4692458902,330
956644.58190866245,1954085.4692458902,331
956644.71813663072,1954084.5798528125,331
956644.71813663072,1954084.5798528125,332
956645.1171162813,1954081.9667046724,332
956645.1171162813,1954081.9667046724,333
956645.31805777224,1954080.6511262339,333
956645.31805777224,1954080.6511262339,334
956645.54604917741,1954079.1584699289,334
956645.54604917741,1954079.1584699289,335
956646.05106302549,1954074.6754529167,335
956646.05106302549,1954074.6754529167,336
956646.30019336287,1954072.4569537977,336
956646.30019336287,1954072.4569537977,337
956646.21486055164,1954070.3162013667,337
956646.21486055164,1954070.3162013667,338
956646.17331575439,1954069.2688106631,338
956646.17331575439,1954069.2688106631,339
956646.38532417454,1954067.7782384362,339
956646.38532417454,1954067.7782384362,340
956646.9184473668,1954067.2735955862,340
956646.9184473668,1954067.2735955862,341
956647.96678581578,1954066.2803989856,341
956647.96678581578,1954066.2803989856,342
956648.73512287985,1954065.8324864225,342
956648.73512287985,1954065.8324864225,343
956650.59766394668,1954064.7460021512,343
956650.59766394668,1954064.7460021512,344
956650.90659070597,1954064.5654291986,344
956650.90659070597,1954064.5654291986,345
956652.10340645059,1954064.0492673337,345
956725.10081097775,1954216.367222829,346
956723.05419364886,1954216.0861731255,346
956772.03700248012,1954221.9239661377,347
956767.08609828469,1954221.4074412575,347
956767.08609828469,1954221.4074412575,348
956757.14428457327,1954220.3706052741,348
956757.14428457327,1954220.3706052741,349
956753.69365143287,1954220.0100578379,349
956753.69365143287,1954220.0100578379,350
956751.24320257502,1954219.7541617726,350
956751.24320257502,1954219.7541617726,351
956747.20146584965,1954219.3327749686,351
956747.20146584965,1954219.3327749686,352
956746.10226802994,1954219.2186527508,352
956746.10226802994,1954219.2186527508,353
956745.05207186262,1954219.1082690062,353
956745.05207186262,1954219.1082690062,354
956737.29029175348,1954218.0418706008,354
956737.29029175348,1954218.0418706008,355
956727.72886643501,1954216.7281179493,355
956727.72886643501,1954216.7281179493,356
956725.10081097775,1954216.367222829,356
956493.24591830373,1953963.0000711777,357
956496.73982928286,1953963.2274393432,357
956496.73982928286,1953963.2274393432,358
956505.68659104011,1953963.8077300161,358
956505.68659104011,1953963.8077300161,359
956506.71275459114,1953963.9102445762,359
956506.71275459114,1953963.9102445762,360
956509.53020614234,1953964.1921834815,360
956509.53020614234,1953964.1921834815,361
956516.65835165617,1953964.9060787258,361
956516.65835165617,1953964.9060787258,362
956519.06673295912,1953965.1462046963,362
956519.06673295912,1953965.1462046963,363
956520.82801698893,1953965.3227893703,363
956520.82801698893,1953965.3227893703,364
956521.69907025783,1953965.5820691676,364
956521.69907025783,1953965.5820691676,365
956522.21269307472,1953965.7352857434,365
956522.21269307472,1953965.7352857434,366
956526.3927480689,1953966.9796341446,366
956526.3927480689,1953966.9796341446,367
956534.05401726207,1953969.2611176197,367
956534.05401726207,1953969.2611176197,368
956535.67929775547,1953969.8042882383,368
956535.67929775547,1953969.8042882383,369
956535.95268214331,1953969.8958030157,369
956535.95268214331,1953969.8958030157,370
956536.05582670332,1953969.9302426907,370
